190.253.191.100 - - "2018-06-12 00:15:38" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (Linux; Android 7.0; Moto G (5) Build/NPPS25.137-93-8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
157.55.39.71 bot - "2018-06-12 18:40:02" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/368 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
147.52.40.36 - - "2018-06-12 18:50:32" http://edicions.uib.cat/ojs/index.php/AMS/index 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6"
66.249.66.24 bot - "2018-06-12 19:13:27" http://edicions.uib.cat/ojs/index.php/enginy/article/download/144/119 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.76.15.154 bot - "2018-06-12 19:26:31" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.159 bot - "2018-06-12 19:38:49" http://edicions.uib.cat/ojs/index.php/enginy/article/view/94 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.151 bot - "2018-06-12 19:51:11" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.66.24 bot - "2018-06-12 20:07:55" http://edicions.uib.cat/ojs/index.php/enginy/article/view/60 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.76.15.28 bot - "2018-06-12 21:05:42" http://edicions.uib.cat/ojs/index.php/Curs_OJS/issue/view/18 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.10 bot - "2018-06-12 21:06:41" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/MATS%204 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.64.219 bot - "2018-06-12 21:10:55" http://edicions.uib.cat/ojs/index.php/enginy/article/view/81 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
31.4.215.145 - - "2018-06-12 21:22:16" http://edicions.uib.cat/ojs/index.php/AMS/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
31.4.215.145 - - "2018-06-12 21:22:20" http://edicions.uib.cat/ojs/index.php/AMS/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
66.249.64.219 bot - "2018-06-12 21:41:38" http://edicions.uib.cat/ojs/index.php/enginy/article/download/50/32 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.175.208.220 - - "2018-06-12 21:48:53" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/162 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:49:20" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/160 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:49:23" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/336 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:50:08" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/337 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:50:10" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/334 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:50:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:50:30" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/159 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:50:43" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/332 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:51:09" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/376 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:51:18" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/134 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:51:25" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/377 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:51:35" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:51:44" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/374 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:52:00" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/133 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:52:12" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/339 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:52:16" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/372 200 "com.plumanalytics"
181.174.101.7 - - "2018-06-12 21:52:21" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
54.175.208.220 - - "2018-06-12 21:52:46" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:52:49" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/369 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:53:00" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/368 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:53:02" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/366 200 "com.plumanalytics"
54.175.208.220 - - "2018-06-12 21:53:15" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/123 200 "com.plumanalytics"
180.76.15.21 bot - "2018-06-12 22:10:40" http://edicions.uib.cat/ojs/index.php/Curs_OJS/issue/view/18 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
190.216.175.2 - - "2018-06-12 22:11:36" http://edicions.uib.cat/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
