40.77.190.20 - - "2018-05-13 00:08:36" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/336/346 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b"
105.108.191.169 - - "2018-05-13 06:05:50" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.63 Safari/537.31"
66.249.64.217 bot - "2018-05-13 06:25:44" http://edicions.uib.cat/ojs/index.php/enginy/article/view/51 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.221 bot - "2018-05-13 06:29:10" http://edicions.uib.cat/ojs/index.php/enginy/article/download/52/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.219 bot - "2018-05-13 06:35:46" http://edicions.uib.cat/ojs/index.php/enginy/article/download/26/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
34.207.61.251 - - "2018-05-13 06:36:58" http://edicions.uib.cat/ojs/index.php/AMS/index 200 "MauiBot (crawler.feedback+wc@gmail.com)"
66.249.64.221 bot - "2018-05-13 06:38:23" http://edicions.uib.cat/ojs/index.php/enginy/article/view/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.219 bot - "2018-05-13 06:39:50" http://edicions.uib.cat/ojs/index.php/enginy/article/download/57/39 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
10.80.87.135 - - "2018-05-13 06:41:07" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
201.244.206.243 - - "2018-05-13 06:47:15" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
200.121.199.36 - - "2018-05-13 07:02:06" http://edicions.uib.cat/ojs/index.php/enginy/article/download/19/3 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
66.249.64.221 bot - "2018-05-13 07:40:05" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
189.216.197.247 - - "2018-05-13 08:03:19" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
54.85.74.125 - - "2018-05-13 09:10:09" http://edicions.uib.cat/ojs/index.php/AMS/article/download/380/391 200 "Mozilla/5.0 (compatible; linkdexbot/2.2; +http://www.linkdex.com/bots/)"
180.76.15.135 bot - "2018-05-13 09:11:42" http://edicions.uib.cat/ojs/index.php/Curs_OJS/issue/view/18 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
34.207.61.251 - - "2018-05-13 09:36:34" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/52 200 "MauiBot (crawler.feedback+wc@gmail.com)"
181.174.72.23 - - "2018-05-13 09:46:40" http://edicions.uib.cat/ojs/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Linux; Android 4.4.2; HTC6435LVW Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36"
66.249.64.219 bot - "2018-05-13 09:46:41" http://edicions.uib.cat/ojs/index.php/AMS/article/view/383 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
34.207.61.251 - - "2018-05-13 09:47:01" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "MauiBot (crawler.feedback+wc@gmail.com)"
66.249.64.221 bot - "2018-05-13 09:58:04" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
34.207.61.251 - - "2018-05-13 09:58:27" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "MauiBot (crawler.feedback+wc@gmail.com)"
187.131.143.140 - - "2018-05-13 09:58:55" http://edicions.uib.cat/ojs/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
66.249.64.219 bot - "2018-05-13 10:28:18" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.108 bot - "2018-05-13 11:55:31" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
218.30.103.29 - - "2018-05-13 12:14:07" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
64.74.215.131 - - "2018-05-13 12:25:03" http://edicions.uib.cat/ojs/index.php/mayurqa/index 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36"
46.222.95.54 - - "2018-05-13 12:28:17" http://edicions.uib.cat/ojs/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Linux; Android 7.0; EVA-L09 Build/HUAWEIEVA-L09; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 ACHEETAHI/1"
66.249.64.221 bot - "2018-05-13 12:29:35" http://edicions.uib.cat/ojs/index.php/enginy/article/view/37 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
188.86.201.251 administrative 836 "2018-05-13 12:32:12" http://edicions.uib.cat/ojs/index.php/mayurqa/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
180.76.15.163 bot - "2018-05-13 13:14:39" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
61.151.226.62 - - "2018-05-13 13:18:17" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Linux; Android 5.1.1; SM801 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043024 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN"
181.214.185.188 - - "2018-05-13 13:49:46" http://edicions.uib.cat/ojs/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
66.249.64.219 bot - "2018-05-13 15:52:17" http://edicions.uib.cat/ojs/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.9 bot - "2018-05-13 16:19:18" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/133/107 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.233 bot - "2018-05-13 16:20:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/134/108 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
191.32.124.15 - - "2018-05-13 17:45:25" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
34.207.61.251 - - "2018-05-13 17:48:05" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/134 200 "MauiBot (crawler.feedback+wc@gmail.com)"
66.249.64.217 bot - "2018-05-13 17:56:26" http://edicions.uib.cat/ojs/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.76.15.153 bot - "2018-05-13 17:57:17" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.163 bot - "2018-05-13 18:00:16" http://edicions.uib.cat/ojs/index.php/AMS/article/download/403/385 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
34.207.61.251 - - "2018-05-13 18:12:04" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/366 200 "MauiBot (crawler.feedback+wc@gmail.com)"
87.221.62.138 - - "2018-05-13 18:37:21" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
87.221.62.138 - - "2018-05-13 18:37:42" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/158/306 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
87.221.62.138 - - "2018-05-13 18:38:12" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
34.207.61.251 - - "2018-05-13 18:40:46" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/159 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 18:54:20" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/133 200 "MauiBot (crawler.feedback+wc@gmail.com)"
188.86.201.251 administrative 836 "2018-05-13 18:56:03" http://edicions.uib.cat/ojs/index.php/mayurqa/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
34.207.61.251 - - "2018-05-13 19:08:59" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 19:22:28" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/374 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 19:38:08" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/369 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 20:01:35" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/334 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 20:15:41" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/372 200 "MauiBot (crawler.feedback+wc@gmail.com)"
109.205.143.181 - - "2018-05-13 20:26:06" http://edicions.uib.cat/ojs/index.php/enginy/article/download/49/31 200 "Mozilla/5.0 (Linux; Android 4.4.2; ZTE Blade G Lux Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
34.207.61.251 - - "2018-05-13 20:29:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/339 200 "MauiBot (crawler.feedback+wc@gmail.com)"
92.177.84.252 - - "2018-05-13 20:40:11" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
92.177.84.252 - - "2018-05-13 20:40:37" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
92.177.84.252 - - "2018-05-13 20:40:54" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
34.207.61.251 - - "2018-05-13 20:42:47" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/337 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 20:56:22" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "MauiBot (crawler.feedback+wc@gmail.com)"
10.80.87.135 - - "2018-05-13 21:03:38" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36"
34.207.61.251 - - "2018-05-13 21:11:14" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/377 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 21:24:49" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/123 200 "MauiBot (crawler.feedback+wc@gmail.com)"
157.55.39.153 bot - "2018-05-13 21:28:08" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/334/351 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
34.207.61.251 - - "2018-05-13 21:45:08" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/160 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 22:04:41" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/376 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 22:17:16" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/336 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 22:29:49" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/332 200 "MauiBot (crawler.feedback+wc@gmail.com)"
34.207.61.251 - - "2018-05-13 22:42:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/162 200 "MauiBot (crawler.feedback+wc@gmail.com)"
54.162.22.29 - - "2018-05-13 22:47:01" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (compatible; linkdexbot/2.2; +http://www.linkdex.com/bots/)"
34.207.61.251 - - "2018-05-13 22:54:55" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/368 200 "MauiBot (crawler.feedback+wc@gmail.com)"
188.86.201.251 administrative 836 "2018-05-13 22:59:15" http://edicions.uib.cat/ojs/index.php/mayurqa/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
34.207.61.251 - - "2018-05-13 23:14:48" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "MauiBot (crawler.feedback+wc@gmail.com)"
190.162.7.64 - - "2018-05-13 23:45:34" http://edicions.uib.cat/ojs/index.php/enginy/article/download/49/31 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
