200.14.54.141 - - "2017-01-16 00:41:19" http://edicions.uib.cat/ojs/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0"
5.39.85.81 - - "2017-01-16 05:11:06" http://enginy.uib.es/index.php/enginy/issue/view/6 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
5.39.85.81 - - "2017-01-16 05:11:09" http://enginy.uib.es/index.php/enginy/issue/view/7 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
5.39.85.81 - - "2017-01-16 05:11:11" http://enginy.uib.es/index.php/enginy/issue/view/8 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
5.39.85.81 - - "2017-01-16 05:17:47" http://enginy.uib.es/index.php/Eduhisedu/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
5.39.85.81 - - "2017-01-16 05:17:54" http://enginy.uib.es/index.php/Materialidades/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
66.249.64.146 bot - "2017-01-16 05:31:47" http://enginy.uib.es/index.php/enginy/article/download/61/44 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.141 bot - "2017-01-16 05:31:50" http://enginy.uib.es/index.php/enginy/article/download/61/44 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
189.214.4.77 - - "2017-01-16 06:36:48" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
68.180.229.247 bot - "2017-01-16 06:41:44" http://enginy.uib.es/index.php/enginy/article/view/4 200 "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
189.214.4.77 - - "2017-01-16 06:57:20" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
66.249.64.146 bot - "2017-01-16 07:28:14" http://enginy.uib.es/index.php/enginy/article/view/19 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.136 bot - "2017-01-16 08:42:59" http://enginy.uib.es/index.php/enginy/article/view/89 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
123.125.71.91 bot - "2017-01-16 08:59:51" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
88.99.27.172 - - "2017-01-16 09:03:42" http://edicions.uib.cat/ojs/index.php/enginy/article/download/77/56 200 "Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0"
66.249.64.141 bot - "2017-01-16 09:58:36" http://enginy.uib.es/index.php/enginy/article/view/16 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
186.190.159.163 - - "2017-01-16 10:19:51" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/162/342 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
186.190.159.163 - - "2017-01-16 10:24:40" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/162/342 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
213.250.138.112 - - "2017-01-16 11:13:18" http://enginy.uib.es/index.php/enginy/article/download/33/17 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
66.249.64.136 bot - "2017-01-16 11:14:23" http://enginy.uib.es/index.php/enginy/article/view/64 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
212.122.96.219 - - "2017-01-16 11:23:17" http://edicions.uib.cat/ojs/index.php/taula/index 200 "Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1"
212.122.96.219 - - "2017-01-16 11:24:38" http://edicions.uib.cat/ojs/index.php/taula/index 200 "Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1"
88.99.27.172 - - "2017-01-16 11:51:44" http://enginy.uib.es/index.php/enginy/article/download/23/7 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 1084) AppleWebKit/536.28.10 (KHTML like Gecko) Version/6.0.3 Safari/536.28.10"
207.46.13.147 bot - "2017-01-16 11:55:19" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.141 bot - "2017-01-16 12:33:38" http://enginy.uib.es/index.php/enginy/article/view/146 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
172.22.19.54 administrative 345 "2017-01-16 15:31:33" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:32:30" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
5.40.205.171 - - "2017-01-16 15:36:12" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
5.40.205.171 - - "2017-01-16 15:36:31" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
5.40.205.171 - - "2017-01-16 15:37:02" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
172.22.19.54 administrative 345 "2017-01-16 15:42:41" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:42:43" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:42:46" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:42:57" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/131/104 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:43:44" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:43:47" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:43:52" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:44:13" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:44:16" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:44:18" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:46:07" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:46:09" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:46:22" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:47:00" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:47:01" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:47:06" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:47:13" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:47:15" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:49:29" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:49:31" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:49:45" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
193.144.237.1 - - "2017-01-16 15:54:40" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
172.22.19.54 administrative 345 "2017-01-16 15:55:57" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:55:58" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:56:03" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/134 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:56:15" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:56:16" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:57:53" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:57:56" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:58:01" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/133 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:58:08" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:58:09" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:58:14" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 15:58:15" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:31" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:37" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:39" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:41" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:47" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:52" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:56" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:00:57" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:13:52" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:23" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:25" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:29" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:31" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:32" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:19:35" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/154/305 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
68.180.229.247 bot - "2017-01-16 16:19:36" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
172.22.19.54 administrative 345 "2017-01-16 16:29:49" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:29:50" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:29:52" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/123 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:11" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:13" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:15" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/123 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:21" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:23" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:26" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:28" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:30" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:32" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/160 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:35" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:37" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/159 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:40" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:42" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/332 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:49" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
172.22.19.54 administrative 345 "2017-01-16 16:36:51" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
216.244.66.232 - - "2017-01-16 17:58:05" http://enginy.uib.es/index.php/Materialidades/issue/view/52 200 "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
66.249.64.72 bot - "2017-01-16 18:05:59" http://enginy.uib.es/index.php/enginy/article/download/89/82 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.117 bot - "2017-01-16 18:06:24" http://edicions.uib.cat/ojs/index.php/enginy/article/view/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.117 bot - "2017-01-16 18:07:39" http://edicions.uib.cat/ojs/index.php/enginy/article/view/8 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:07:59" http://edicions.uib.cat/ojs/index.php/enginy/article/view/76 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:08:04" http://edicions.uib.cat/ojs/index.php/enginy/article/view/61 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:08:35" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:08:50" http://edicions.uib.cat/ojs/index.php/enginy/article/view/81 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.117 bot - "2017-01-16 18:10:18" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:10:34" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.113 bot - "2017-01-16 18:10:35" http://edicions.uib.cat/ojs/index.php/enginy/article/view/24 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.117 bot - "2017-01-16 18:10:58" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.121 bot - "2017-01-16 18:11:02" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
