216.244.66.237 - - "2017-08-22 00:23:23" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/366 200 "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
144.76.38.40 bot - "2017-08-22 07:08:06" http://edicions.uib.cat/ojs/index.php/enginy/article/view/70 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
144.76.38.40 bot - "2017-08-22 07:08:08" http://edicions.uib.cat/ojs/index.php/enginy/article/view/91 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
144.76.38.40 bot - "2017-08-22 07:08:10" http://edicions.uib.cat/ojs/index.php/enginy/article/view/92 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
144.76.38.40 bot - "2017-08-22 07:08:11" http://edicions.uib.cat/ojs/index.php/enginy/article/view/93 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
144.76.38.40 bot - "2017-08-22 07:08:13" http://edicions.uib.cat/ojs/index.php/enginy/article/view/94 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
144.76.38.40 bot - "2017-08-22 07:08:17" http://edicions.uib.cat/ojs/index.php/enginy/article/view/98 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
157.55.39.131 bot - "2017-08-22 07:45:42" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/159 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.70 bot - "2017-08-22 08:10:00" http://enginy.uib.es/index.php/enginy/article/view/73 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.84 bot - "2017-08-22 08:12:49" http://enginy.uib.es/index.php/enginy/article/download/14/77 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.29 bot - "2017-08-22 08:14:27" http://edicions.uib.cat/ojs/index.php/enginy/article/download/2/65 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.27 bot - "2017-08-22 08:15:40" http://edicions.uib.cat/ojs/index.php/enginy/article/download/89/82 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.27 bot - "2017-08-22 08:17:48" http://edicions.uib.cat/ojs/index.php/enginy/article/view/93 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.29 bot - "2017-08-22 08:18:37" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.84 bot - "2017-08-22 08:21:48" http://enginy.uib.es/index.php/enginy/article/download/151/127 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.84 bot - "2017-08-22 08:24:45" http://enginy.uib.es/index.php/enginy/article/download/92/115 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.25 bot - "2017-08-22 08:27:54" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 08:30:44" http://enginy.uib.es/index.php/Materialidades/article/view/332 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.29 bot - "2017-08-22 08:32:55" http://edicions.uib.cat/ojs/index.php/enginy/article/view/2 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.27 bot - "2017-08-22 08:33:12" http://edicions.uib.cat/ojs/index.php/enginy/article/view/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 08:33:38" http://enginy.uib.es/index.php/enginy/article/view/21 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.25 bot - "2017-08-22 08:35:28" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.25 bot - "2017-08-22 08:37:06" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.70.25 bot - "2017-08-22 08:55:35" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.29 bot - "2017-08-22 08:58:32" http://edicions.uib.cat/ojs/index.php/enginy/article/view/32 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:00:13" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:05:59" http://enginy.uib.es/index.php/enginy/article/view/15 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.83 bot - "2017-08-22 09:08:02" http://enginy.uib.es/index.php/enginy/article/download/94/113 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:08:17" http://enginy.uib.es/index.php/enginy/article/download/143/120 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:10:08" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:16:26" http://enginy.uib.es/index.php/enginy/article/download/101/117 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 09:21:50" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:22:36" http://enginy.uib.es/index.php/enginy/article/download/26/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 09:26:33" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:28:02" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.84 bot - "2017-08-22 09:31:37" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:33:58" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 09:34:02" http://enginy.uib.es/index.php/enginy/article/view/82 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 09:41:08" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
207.46.13.173 bot - "2017-08-22 09:42:39" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.70 bot - "2017-08-22 09:47:11" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:50:12" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 09:51:49" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:54:27" http://enginy.uib.es/index.php/Materialidades/article/view/160 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:54:55" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 09:55:41" http://enginy.uib.es/index.php/enginy/article/view/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 09:57:07" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 09:57:46" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:03:50" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 10:04:44" http://enginy.uib.es/index.php/enginy/article/view/9 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 10:05:42" http://enginy.uib.es/index.php/enginy/article/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:07:53" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:09:49" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:14:29" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 10:28:14" http://enginy.uib.es/index.php/enginy/article/view/13 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 10:30:56" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.83 bot - "2017-08-22 10:32:20" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 10:32:31" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:39:09" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 10:42:12" http://enginy.uib.es/index.php/enginy/article/view/25 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.83 bot - "2017-08-22 10:42:14" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:44:27" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 10:47:24" http://enginy.uib.es/index.php/enginy/article/view/34 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 10:48:24" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 10:48:42" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 10:50:18" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 10:53:27" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:55:07" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 10:55:41" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.82 bot - "2017-08-22 10:59:24" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 10:59:38" http://enginy.uib.es/index.php/enginy/article/view/101 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 11:03:22" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 11:03:57" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.68 bot - "2017-08-22 11:09:56" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 11:14:00" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.66.83 bot - "2017-08-22 11:14:43" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.76.70 bot - "2017-08-22 11:17:03" http://enginy.uib.es/index.php/crtc/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.76.15.23 bot - "2017-08-22 11:26:55" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.70.25 bot - "2017-08-22 11:28:21" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/372 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
79.152.198.91 - - "2017-08-22 11:28:28" http://edicions.uib.cat/ojs/index.php/CIRUGIA/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
79.152.198.91 - - "2017-08-22 11:28:29" http://edicions.uib.cat/ojs/index.php/CIRUGIA/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53"
66.249.70.25 bot - "2017-08-22 11:46:57" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/376 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.76.15.26 bot - "2017-08-22 12:50:19" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.76.68 bot - "2017-08-22 13:44:47" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.227.7.37 - - "2017-08-22 14:19:37" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
157.55.39.204 bot - "2017-08-22 14:21:19" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.70.29 bot - "2017-08-22 14:51:23" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
200.3.145.97 - - "2017-08-22 14:58:56" http://edicions.uib.cat/ojs/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
66.249.76.70 bot - "2017-08-22 15:06:17" http://enginy.uib.es/index.php/enginy/article/download/47/29 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.119 bot - "2017-08-22 15:25:13" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/332/309 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.85 bot - "2017-08-22 15:27:30" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/Mats2 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.70 bot - "2017-08-22 15:36:38" http://enginy.uib.es/index.php/enginy/article/download/64/47 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.134 bot - "2017-08-22 16:03:03" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/337/349 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.204 bot - "2017-08-22 16:06:22" http://enginy.uib.es/index.php/enginy/article/download/73/52 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.70 bot - "2017-08-22 16:06:47" http://enginy.uib.es/index.php/Materialidades/article/download/368/352 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.83 bot - "2017-08-22 16:26:32" http://enginy.uib.es/index.php/enginy/article/download/9/71 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.134 bot - "2017-08-22 16:34:00" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/MATS%204 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.76.70 bot - "2017-08-22 16:42:26" http://enginy.uib.es/index.php/enginy/article/download/59/41 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.72 bot - "2017-08-22 16:57:27" http://enginy.uib.es/index.php/Materialidades/article/download/368/352 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.177.189 - - "2017-08-22 17:04:44" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/337/349 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b"
66.249.76.68 bot - "2017-08-22 17:12:36" http://enginy.uib.es/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.204 bot - "2017-08-22 17:31:25" http://enginy.uib.es/index.php/Materialidades/article/download/158/306 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.66.83 bot - "2017-08-22 17:33:08" http://enginy.uib.es/index.php/Materialidades/article/download/337/349 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.134 bot - "2017-08-22 17:41:09" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/133/107 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
68.180.230.247 bot - "2017-08-22 17:42:40" http://enginy.uib.es/index.php/enginy/article/view/101 200 "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.76.68 bot - "2017-08-22 18:08:50" http://enginy.uib.es/index.php/enginy/article/download/33/17 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.9.111.70 bot - "2017-08-22 18:23:50" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/154 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
5.9.111.70 bot - "2017-08-22 18:23:53" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/158 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
5.9.111.70 bot - "2017-08-22 18:23:56" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/159 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
5.9.111.70 bot - "2017-08-22 18:23:58" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/160 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
5.9.111.70 bot - "2017-08-22 18:24:00" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/332 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/)"
66.249.66.84 bot - "2017-08-22 18:29:06" http://enginy.uib.es/index.php/enginy/article/download/41/24 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
139.47.2.107 - - "2017-08-22 18:50:56" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
157.55.39.204 bot - "2017-08-22 18:51:31" http://enginy.uib.es/index.php/enginy/article/download/78/57 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
139.47.2.107 - - "2017-08-22 18:52:53" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/MATS%204 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
139.47.2.107 - - "2017-08-22 18:52:58" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/MATS%204 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
139.47.2.107 - - "2017-08-22 18:53:25" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/MATS%204 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
139.47.2.107 - - "2017-08-22 18:53:34" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/52 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
139.47.2.107 - - "2017-08-22 18:53:55" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/52 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
